city;country;price;size;rooms;latitude;longitude;address
berlin;DE;559000;79;2;52.5283441;13.4234544;"Prenzlauer Berg (Prenzlauer Berg), Berlin"
berlin;DE;1250000;159;4;52.482157;13.3551901;"Schöneberg (Schöneberg), Berlin"
berlin;DE;296500;57;2;;;"Konstanzer Straße 54/ Zähringer Straße 28,28a, Wilmersdorf (Wilmersdorf), Berlin"
berlin;DE;415000;68.35;3;;;"Eidestedter Weg 41, Zehlendorf (Zehlendorf), Berlin"
berlin;DE;325000;58.76;2;52.4573362;13.3288242;"Althoffstraße 18, Steglitz (Steglitz), Berlin"
berlin;DE;370000;70.66;2;52.5138835;13.4536171;"Warschauer Straße 81a, Friedrichshain (Friedrichshain), Berlin"
berlin;DE;680000;89.94;3;52.5429004;13.4126424;"Schönhauser Allee 52, Prenzlauer Berg (Prenzlauer Berg), Berlin"
berlin;DE;1390000;197;5;52.5283441;13.4234544;"Prenzlauer Berg (Prenzlauer Berg), Berlin"
berlin;DE;99000;39;1.5;52.4392417;13.596469;"Erwin-Bock-Str. 1, Köpenick (Köpenick), Berlin"
berlin;DE;860000;100;3;52.5283441;13.4234544;"Prenzlauer Berg (Prenzlauer Berg), Berlin"
berlin;DE;204600;44;1;52.4917414;13.3224849;"Güntzelstraße 28, Wilmersdorf (Wilmersdorf), Berlin"
berlin;DE;457900;67.39;2;52.5123747;13.3011204;"Kaiser-Friedrich-Straße 25, Charlottenburg (Charlottenburg), Berlin"
berlin;DE;399900;60.66;2;52.5123747;13.3011204;"Kaiser-Friedrich-Straße 25, Charlottenburg (Charlottenburg), Berlin"
berlin;DE;2109000;131.3;3;52.5176896;13.4023757;"Mitte (Mitte), Berlin"
berlin;DE;165000;44.58;2;52.482157;13.3551901;"Schöneberg (Schöneberg), Berlin"
berlin;DE;670000;160;5;52.4572569;13.3222865;"Steglitz (Steglitz), Berlin"
berlin;DE;325000;63.52;3;52.53654915;13.402808287397772;"Swinemünder Straße 9, Mitte (Mitte), Berlin"
berlin;DE;399000;83.25;2.5;52.5122154;13.4502904;"Friedrichshain (Friedrichshain), Berlin"
berlin;DE;95000;45;2;52.5249259;13.1960031;"Metzer 17, Spandau (Spandau), Berlin"
berlin;DE;439000;54;2;;;"Reichenhaller Str. 17, Schmargendorf (Wilmersdorf), Berlin"
berlin;DE;198000;39;1;52.5202262;13.3704874;"Tiergarten (Tiergarten), Berlin"
berlin;DE;1389000;163.3;4;52.4836984;13.385622;"Tempelhofer Damm 4, Tempelhof (Tempelhof), Berlin"
berlin;DE;234900;53.92;2;52.5535779;13.4121143;"Bornholmerstraße 90, Prenzlauer Berg (Prenzlauer Berg), Berlin"
berlin;DE;240000;59;2;52.43546825;13.302894323882661;"Potsdamer Str. 10B, Lichterfelde (Steglitz), Berlin"
berlin;DE;307000;76.74;3;52.497986850000004;13.424973410139371;"Manteuffelstraße 51, Kreuzberg (Kreuzberg), Berlin"
berlin;DE;190500;51.52;2;52.497986850000004;13.424973410139371;"Manteuffelstraße 51, Kreuzberg (Kreuzberg), Berlin"
berlin;DE;325000;58.4;2;52.4871152;13.3203298;"Wilmersdorf (Wilmersdorf), Berlin"
berlin;DE;439000;96;3;52.4343217;13.2589298;"Zehlendorf (Zehlendorf), Berlin"
berlin;DE;399978;70;2;52.5512804;13.4184302;"Erich-Weinert-Straße 000, Prenzlauer Berg (Prenzlauer Berg), Berlin"
berlin;DE;420000;61;2;52.5298547;13.3857627;"Schlegelstraße 28, Mitte (Mitte), Berlin"
berlin;DE;249000;51;2;52.5122154;13.4502904;"Friedrichshain (Friedrichshain), Berlin"
berlin;DE;425000;71;3;52.5131686;13.449514;"Grünberger Straße 11, Friedrichshain (Friedrichshain), Berlin"
berlin;DE;900000;475;2;52.4459114;13.504547;"Johannisthal (Treptow), Berlin"
berlin;DE;299000;55;2;52.5176896;13.4023757;"Mitte (Mitte), Berlin"
berlin;DE;149000;30;1;52.522349500000004;13.404900757747837;"Rochstraße 9, Mitte (Mitte), Berlin"
berlin;DE;359000;68.07;3;52.5069052;13.4665435;"Böcklinstr. 10, Friedrichshain (Friedrichshain), Berlin"
berlin;DE;330000;55.12;3;52.53654915;13.402808287397772;"Swinemünder Str. 9, Mitte (Mitte), Berlin"
berlin;DE;249000;62;3;52.4111427;13.2692917;"Laehr´scher Jagdweg ., Zehlendorf (Zehlendorf), Berlin"
berlin;DE;347000;92.55;3;52.5437782;13.2076076;"Wröhmännerstr. 7, Spandau (Spandau), Berlin"
berlin;DE;695500;130;4.5;52.437293;13.3138645;"Lichterfelde (Steglitz), Berlin"
berlin;DE;691200;96;3;52.5169521;13.2995509;"Schustehrusstr. 29, Charlottenburg (Charlottenburg), Berlin"
berlin;DE;1099000;120;4;52.5039859;13.3744062;"Gabriele-Tergit-Promenade 21, Tiergarten (Tiergarten), Berlin"
berlin;DE;289000;58;2;52.4345969;13.3087684;"Karwendelstr 32a, Lichterfelde (Steglitz), Berlin"
berlin;DE;1470000;195;4;52.4999176;13.3257961;"Lietzenburger Straße 71, Wilmersdorf (Wilmersdorf), Berlin"
berlin;DE;500000;94;3.5;52.4260264;13.331251833899994;"Lorenzstr. 10, Lichterfelde (Steglitz), Berlin"
berlin;DE;1560000;173.99;4;52.5034002;13.3386373;"Charlottenburg (Charlottenburg), Berlin"
berlin;DE;222000;45;1;52.4572569;13.3222865;"Steglitz (Steglitz), Berlin"
berlin;DE;675000;113;4;52.4986234;13.3463027;"Martin-Luther-Straße 11, Schöneberg (Schöneberg), Berlin"
berlin;DE;349500;65;2;52.482157;13.3551901;"Schöneberg (Schöneberg), Berlin"
berlin;DE;895000;155;5;52.5034002;13.3386373;"Charlottenburg (Charlottenburg), Berlin"
berlin;DE;680000;109;5;52.4454548;13.2746186;"Ihnestr. 25, Dahlem (Zehlendorf), Berlin"
berlin;DE;148000;40.97;1;52.5633005;13.3364811;"Cambridger Straße 27, Wedding (Wedding), Berlin"
berlin;DE;340000;58;3;52.4860843;13.3859508;"Kreuzberg (Kreuzberg), Berlin"
berlin;DE;749500;111;3;52.5283441;13.4234544;"Prenzlauer Berg (Prenzlauer Berg), Berlin"
berlin;DE;289000;83;3;52.4811497;13.4353501;"Neukölln (Neukölln), Berlin"
berlin;DE;280000;50;2.5;52.5138188;13.4034698;"Brüderstraße 14, Mitte (Mitte), Berlin"
berlin;DE;1550000;205;5;52.5034002;13.3386373;"Charlottenburg (Charlottenburg), Berlin"
berlin;DE;1490000;120;4;;;"Bachstraße 1, Tiergarten (Tiergarten), Berlin"
berlin;DE;750000;103.94;3;52.5007926;13.3574047;"Else-Lasker-Schüler-Straße 6, Schöneberg (Schöneberg), Berlin"
berlin;DE;1450000;182;5;52.5283441;13.4234544;"Prenzlauer Berg (Prenzlauer Berg), Berlin"
berlin;DE;999000;207.9;4.5;52.5283441;13.4234544;"Prenzlauer Berg (Prenzlauer Berg), Berlin"
berlin;DE;179999;50;2;52.4125766;13.3665916;"Marienfelde (Tempelhof), Berlin"
berlin;DE;2600000;206;4;52.5291213;13.4024655;"Linienstraße 72, Mitte (Mitte), Berlin"
berlin;DE;397858;97.85;4;52.5983189;13.3755194;"Rosenthal (Pankow), Berlin"
berlin;DE;418798;97.85;4;52.5983189;13.3755194;"Rosenthal (Pankow), Berlin"
berlin;DE;230000;50;1;52.5283441;13.4234544;"Prenzlauer Berg (Prenzlauer Berg), Berlin"
berlin;DE;142000;52.62;2;52.5630565;13.335342;"Cambridger Straße 21, Wedding (Wedding), Berlin"
berlin;DE;158500;34.8;2;;;"Claudiusstraße 6, Tiergarten (Tiergarten), Berlin"
berlin;DE;459000;100;3;52.5034002;13.3386373;"Charlottenburg (Charlottenburg), Berlin"
berlin;DE;285000;52;2;52.4871152;13.3203298;"Wilmersdorf (Wilmersdorf), Berlin"
berlin;DE;200000;51;2;52.5711856;13.3455963;"Reinickendorf (Reinickendorf), Berlin"
berlin;DE;319000;65;2;52.4871152;13.3203298;"Wilmersdorf (Wilmersdorf), Berlin"
berlin;DE;950000;165;5;52.472075;13.3296424;"Friedenau (Schöneberg), Berlin"
berlin;DE;463000;67;2;;;"Friedericke Straße 32, Konradshöhe (Reinickendorf), Berlin"
berlin;DE;722500;121.5;4;52.4154272;13.5805633;"Grünau (Köpenick), Berlin"
berlin;DE;1239900;140.75;5;52.4637483;13.3382403;"Poschingerstraße 16, Steglitz (Steglitz), Berlin"
berlin;DE;1219900;139.43;4;52.4637483;13.3382403;"Poschingerstraße 16, Steglitz (Steglitz), Berlin"
berlin;DE;193498.80;60.28;2;52.4539099;13.5764126;"Köpenick (Köpenick), Berlin"
berlin;DE;149000;33.9;1;52.49733475;13.311360779475567;"Düsseldorfer Straße 31, Wilmersdorf (Wilmersdorf), Berlin"
berlin;DE;199000;68.57;2;52.44702385;13.307015574236068;"Gardeschützenweg 66, Lichterfelde (Steglitz), Berlin"
berlin;DE;264000;70.86;2;52.44702385;13.307015574236068;"Gardeschützenweg 66, Lichterfelde (Steglitz), Berlin"
berlin;DE;313000;63.28;2;52.4741861;13.3239699;"Stubenrauchstraße 48, Friedenau (Schöneberg), Berlin"
berlin;DE;311000;64.14;2;52.4741861;13.3239699;"Stubenrauchstraße 48, Friedenau (Schöneberg), Berlin"
berlin;DE;395000;79.66;2.5;52.4741861;13.3239699;"Stubenrauchstraße 48, Friedenau (Schöneberg), Berlin"
berlin;DE;399000;82.49;3;52.5456911;13.4279127;"Prenzlauer Allee 45/45a, Prenzlauer Berg (Prenzlauer Berg), Berlin"
berlin;DE;308566;58.22;1;52.472032999999996;13.444893347603877;"Schöneweider Straße 17, Neukölln (Neukölln), Berlin"
berlin;DE;376671;71.07;2;52.472032999999996;13.444893347603877;"Schöneweider Straße 17, Neukölln (Neukölln), Berlin"
berlin;DE;246920;61.73;2;52.5448673;13.3460164;"Brüsseler Straße 8/9, Wedding (Wedding), Berlin"
berlin;DE;315520;74.24;2;52.5448673;13.3460164;"Brüsseler Straße 8/9, Wedding (Wedding), Berlin"
berlin;DE;225172;54.92;2;52.5448673;13.3460164;"Brüsseler Straße 8/9, Wedding (Wedding), Berlin"
berlin;DE;159000;47.64;1;52.5448673;13.3460164;"Brüsseler Straße 8/9, Wedding (Wedding), Berlin"
berlin;DE;126000;46;2;52.5243425;13.193993;"Zimmerstraße 14, Spandau (Spandau), Berlin"
berlin;DE;209000;75.36;3;52.5243425;13.193993;"Zimmerstraße 14, Spandau (Spandau), Berlin"
berlin;DE;209000;75.63;3;52.5243425;13.193993;"Zimmerstraße 14, Spandau (Spandau), Berlin"
berlin;DE;2549000;230;6;52.4873475;13.2637538;"Grunewald (Wilmersdorf), Berlin"
berlin;DE;1050000;160;6;52.5660169;13.4030903;"Pankow (Pankow), Berlin"
berlin;DE;1218000;122.9;5;52.4778924;13.2836405;"Marienbader Straße 9, Schmargendorf (Wilmersdorf), Berlin"
berlin;DE;695000;83.9;3;52.4778924;13.2836405;"Marienbader Straße 9, Schmargendorf (Wilmersdorf), Berlin"
berlin;DE;599000;106.49;4;52.4743604;13.4844006;"Eichbuschallee 9E, Plänterwald (Treptow), Berlin"
berlin;DE;529000;91.37;3;52.4743604;13.4844006;"Eichbuschallee 9E, Plänterwald (Treptow), Berlin"
berlin;DE;469000;84.95;3;52.4743604;13.4844006;"Eichbuschallee 9C, Plänterwald (Treptow), Berlin"
berlin;DE;982110;172.01;5;52.437293;13.3138645;"Lichterfelde (Steglitz), Berlin"
berlin;DE;270000;67;3;52.4811497;13.4353501;"Neukölln (Neukölln), Berlin"
berlin;DE;199000;54;2;52.5122154;13.4502904;"Friedrichshain (Friedrichshain), Berlin"
berlin;DE;199000;54;2;52.5122154;13.4502904;"Friedrichshain (Friedrichshain), Berlin"
berlin;DE;320000;85.07;3;52.479202;13.3277121;"Bundesplatz 5, Wilmersdorf (Wilmersdorf), Berlin"
berlin;DE;795000;149.51;5;52.4493804;13.6262724;"Friedrichshagen (Köpenick), Berlin"
berlin;DE;410000;54.65;2;52.5202262;13.3704874;"Tiergarten (Tiergarten), Berlin"
berlin;DE;199000;67.17;3;;;"Heilmannring 73, Charlottenburg (Charlottenburg), Berlin"
berlin;DE;470000;85.58;4;52.4091331;13.333166722641252;"Sandhofweg 28, Lichterfelde (Steglitz), Berlin"
berlin;DE;452512;114.56;2;52.6355713;13.2658052;"Speerweg 51, Frohnau (Reinickendorf), Berlin"
berlin;DE;298000;68;2;52.5101986;13.4737216;"Gürtelstraße 14, Friedrichshain (Friedrichshain), Berlin"
berlin;DE;348500;93.81;3;52.4875625;13.3762227;"Monumentenstraße 21, Kreuzberg (Kreuzberg), Berlin"
berlin;DE;189000;61.8;2;52.535788;13.1977924;"Spandau (Spandau), Berlin"
berlin;DE;278390;67.9;2.5;52.5155904;13.3133542;"Loschmidtstraße 1, Charlottenburg (Charlottenburg), Berlin"
berlin;DE;210000;55;2;52.4819508;13.309856;"Schmargendorf (Wilmersdorf), Berlin"
berlin;DE;300000;89.38;3;52.5912366;13.3233195;"Wittenau (Reinickendorf), Berlin"
berlin;DE;509000;136.7;4;52.4874402;13.3764286;"Katzbachstraße 17, Kreuzberg (Kreuzberg), Berlin"
berlin;DE;352872;67.67;3;52.4572569;13.3222865;"Steglitz (Steglitz), Berlin"
berlin;DE;169000;38;1;52.5283441;13.4234544;"Prenzlauer Berg (Prenzlauer Berg), Berlin"
berlin;DE;221004;52.67;2;52.4572569;13.3222865;"Steglitz (Steglitz), Berlin"
berlin;DE;649000;129;4;52.4819508;13.309856;"Schmargendorf (Wilmersdorf), Berlin"
berlin;DE;495000;95;3;52.4819508;13.309856;"Schmargendorf (Wilmersdorf), Berlin"
berlin;DE;340000;53.74;2;52.5283441;13.4234544;"Prenzlauer Berg (Prenzlauer Berg), Berlin"
berlin;DE;1990000;200;5;52.5034002;13.3386373;"Charlottenburg (Charlottenburg), Berlin"
berlin;DE;549000;94;3;52.5034002;13.3386373;"Charlottenburg (Charlottenburg), Berlin"
berlin;DE;299000;56;2;52.5122154;13.4502904;"Friedrichshain (Friedrichshain), Berlin"
berlin;DE;350000;86;3;52.4873475;13.2637538;"Grunewald (Wilmersdorf), Berlin"
berlin;DE;229000;49;2;52.482157;13.3551901;"Schöneberg (Schöneberg), Berlin"
berlin;DE;270000;61.52;2;52.5814106;13.4052508;"Blankenburger Str. 6, Niederschönhausen (Pankow), Berlin"
berlin;DE;480000;90;3;52.4901443;13.3567055;"Grunewaldstraße 89, Schöneberg (Schöneberg), Berlin"
berlin;DE;525000;107;3;52.5122154;13.4502904;"Friedrichshain (Friedrichshain), Berlin"
berlin;DE;260000;56.25;2;52.5814106;13.4052508;"Blankenburger Str. 6, Niederschönhausen (Pankow), Berlin"
berlin;DE;349000;75.98;3;52.5814106;13.4052508;"Blankenburger Str. 6, Niederschönhausen (Pankow), Berlin"
berlin;DE;295000;69.31;2;52.5814106;13.4052508;"Blankenburger Str. 6, Niederschönhausen (Pankow), Berlin"
berlin;DE;304000;81;2;52.5983189;13.3755194;"Rosenthal (Pankow), Berlin"
berlin;DE;835000;104;3;52.5176896;13.4023757;"Mitte (Mitte), Berlin"
berlin;DE;220000;66.73;3;52.4572569;13.3222865;"Steglitz (Steglitz), Berlin"
berlin;DE;135000;53;2;52.535788;13.1977924;"Spandau (Spandau), Berlin"
berlin;DE;312000;48;2;52.5176896;13.4023757;"Mitte (Mitte), Berlin"
berlin;DE;395000;75;3;52.4811497;13.4353501;"Neukölln (Neukölln), Berlin"
berlin;DE;220000;68;3;52.4572569;13.3222865;"Steglitz (Steglitz), Berlin"
berlin;DE;318000;51;2;52.5122154;13.4502904;"Friedrichshain (Friedrichshain), Berlin"
berlin;DE;1500000;545;11;52.5283441;13.4234544;"Prenzlauer Berg (Prenzlauer Berg), Berlin"
berlin;DE;1500000;545;11;52.5283441;13.4234544;"Prenzlauer Berg (Prenzlauer Berg), Berlin"
berlin;DE;200000;51.3;2;52.4811497;13.4353501;"Neukölln (Neukölln), Berlin"
berlin;DE;279000;62;2.5;52.4483324;13.4423401;"Britz (Neukölln), Berlin"
berlin;DE;189000;60;2;52.5711856;13.3455963;"Reinickendorf (Reinickendorf), Berlin"
berlin;DE;185000;41.41;2;52.4598787;13.3467003;"Thorwaldsenstraße ., Schöneberg (Schöneberg), Berlin"
berlin;DE;185000;41.41;2;52.4598787;13.3467003;"Thorwaldsenstraße ., Schöneberg (Schöneberg), Berlin"
berlin;DE;195000;59.21;2;52.5647233;13.3406659;"Septimerstraße ., Reinickendorf (Reinickendorf), Berlin"
berlin;DE;375000;54;2;52.5473487;13.4094741;"Gleimstraße ., Prenzlauer Berg (Prenzlauer Berg), Berlin"
berlin;DE;375000;54;2;52.5473487;13.4094741;"Gleimstraße ., Prenzlauer Berg (Prenzlauer Berg), Berlin"
berlin;DE;1650000;115.64;4;52.5122154;13.4502904;"Friedrichshain (Friedrichshain), Berlin"
berlin;DE;1650000;115.64;4;52.5122154;13.4502904;"Friedrichshain (Friedrichshain), Berlin"
berlin;DE;187500;61;2;52.4572569;13.3222865;"Steglitz (Steglitz), Berlin"
berlin;DE;399000;77;3;52.5122154;13.4502904;"Friedrichshain (Friedrichshain), Berlin"
berlin;DE;300000;70;3;52.5176896;13.4023757;"Mitte (Mitte), Berlin"
berlin;DE;495000;64;2;52.5176896;13.4023757;"Mitte (Mitte), Berlin"
berlin;DE;300000;91;3;52.535788;13.1977924;"Spandau (Spandau), Berlin"
berlin;DE;479000;103;3;52.5202262;13.3704874;"Tiergarten (Tiergarten), Berlin"
berlin;DE;170000;55;1;52.5711856;13.3455963;"Reinickendorf (Reinickendorf), Berlin"
berlin;DE;429000;68;2;52.5122154;13.4502904;"Friedrichshain (Friedrichshain), Berlin"
berlin;DE;290000;66;2;52.4860843;13.3859508;"Kreuzberg (Kreuzberg), Berlin"
berlin;DE;175000;40;2;52.437293;13.3138645;"Lichterfelde (Steglitz), Berlin"
berlin;DE;199000;55;2;52.4483324;13.4423401;"Britz (Neukölln), Berlin"
berlin;DE;334000;59;2;52.4572569;13.3222865;"Steglitz (Steglitz), Berlin"
berlin;DE;159000;27.09;1;52.4996391;13.3015798;"Damaschkestraße 7, Charlottenburg (Charlottenburg), Berlin"
berlin;DE;749500;103.94;3;52.482157;13.3551901;"Schöneberg (Schöneberg), Berlin"
berlin;DE;224000;48.37;2;52.4811497;13.4353501;"Neukölln (Neukölln), Berlin"
berlin;DE;279000;67;3;52.4573805;13.2810976;"Dahlem (Zehlendorf), Berlin"
berlin;DE;799000;133;3.5;52.5488937;13.5044874;"Alt-Hohenschönhausen (Hohenschönhausen), Berlin"
berlin;DE;489000;93;2;52.437293;13.3138645;"Lichterfelde (Steglitz), Berlin"
berlin;DE;320000;60.08;2;52.5283441;13.4234544;"Prenzlauer Berg (Prenzlauer Berg), Berlin"
berlin;DE;575000;83;2;52.5176896;13.4023757;"Mitte (Mitte), Berlin"
berlin;DE;182500;59.49;3;52.5122154;13.4502904;"Friedrichshain (Friedrichshain), Berlin"
berlin;DE;269000;90;3;52.5539298;13.466089725602679;"Weißensee (Weißensee), Berlin"
berlin;DE;649000;166;4.5;52.4837034;13.5233553;"Karlshorst (Lichtenberg), Berlin"
berlin;DE;480000;71;3;52.4871152;13.3203298;"Wilmersdorf (Wilmersdorf), Berlin"
berlin;DE;350000;105;5;52.4186619;13.4289504;"Buckow (Neukölln), Berlin"
berlin;DE;769000;214.56;9;52.5034002;13.3386373;"Charlottenburg (Charlottenburg), Berlin"
berlin;DE;489700;110;4;52.5101316;13.5809901;"Kaulsdorf (Hellersdorf), Berlin"
berlin;DE;799000;122;3;52.5332954;13.3814136;"Chausseestraße 35, Mitte (Mitte), Berlin"
berlin;DE;495000;116.5;4;52.4539099;13.5764126;"Köpenick (Köpenick), Berlin"
berlin;DE;110000;29;1;52.5711856;13.3455963;"Reinickendorf (Reinickendorf), Berlin"
berlin;DE;190000;55;2;52.535788;13.1977924;"Spandau (Spandau), Berlin"
berlin;DE;325000;80;2.5;52.4262495;13.1981446;"Nikolassee (Zehlendorf), Berlin"
berlin;DE;149000;35;1;52.5034002;13.3386373;"Charlottenburg (Charlottenburg), Berlin"
berlin;DE;1990000;200;5;52.5034002;13.3386373;"Charlottenburg (Charlottenburg), Berlin"
berlin;DE;190000;37;1;52.4632921;13.3864477;"Tempelhof (Tempelhof), Berlin"
berlin;DE;230000;48;1.5;52.5034002;13.3386373;"Charlottenburg (Charlottenburg), Berlin"
berlin;DE;580000;89;4;52.437293;13.3138645;"Lichterfelde (Steglitz), Berlin"
berlin;DE;322000;65;2;52.5034002;13.3386373;"Charlottenburg (Charlottenburg), Berlin"
berlin;DE;230000;37;1;52.5202262;13.3704874;"Tiergarten (Tiergarten), Berlin"
berlin;DE;2900000;250;4;52.5202262;13.3704874;"Tiergarten (Tiergarten), Berlin"
berlin;DE;230000;56;2;52.5034002;13.3386373;"Charlottenburg (Charlottenburg), Berlin"
berlin;DE;320000;85;3;52.5711856;13.3455963;"Reinickendorf (Reinickendorf), Berlin"
berlin;DE;458200;77.86;3;52.522349500000004;13.404900757747837;"Rochstraße 9, Mitte (Mitte), Berlin"
berlin;DE;263395;47.89;2;52.522349500000004;13.404900757747837;"Rochstraße 9, Mitte (Mitte), Berlin"
berlin;DE;194805;29.97;1;52.522349500000004;13.404900757747837;"Rochstraße 9, Mitte (Mitte), Berlin"
berlin;DE;640000;119.04;4;52.5539298;13.466089725602679;"Weißensee (Weißensee), Berlin"
berlin;DE;323100;59.96;2;52.4650811;13.3330994;"Fregestraße 36, Steglitz (Steglitz), Berlin"
berlin;DE;499000;94;3;52.5211515;13.3217957;"Helmholtzstraße 40, Charlottenburg (Charlottenburg), Berlin"
berlin;DE;299000;50;2;52.5283441;13.4234544;"Prenzlauer Berg (Prenzlauer Berg), Berlin"
berlin;DE;639000;126;3;52.4873475;13.2637538;"Grunewald (Wilmersdorf), Berlin"
berlin;DE;349000;120;4;52.5109922;13.5550131;"Biesdorf (Marzahn), Berlin"
berlin;DE;299000;85;3;52.4336977;13.3454858;"Lankwitz (Steglitz), Berlin"
berlin;DE;595000;94;3;52.5176896;13.4023757;"Mitte (Mitte), Berlin"
berlin;DE;182000;67.13;2.5;52.4548197;13.5178766;"Niederschöneweide (Treptow), Berlin"
berlin;DE;349000;76.5;3.5;52.4336977;13.3454858;"Lankwitz (Steglitz), Berlin"
berlin;DE;179000;53;2;52.4483324;13.4423401;"Britz (Neukölln), Berlin"
berlin;DE;245000;60;2;52.4572569;13.3222865;"Steglitz (Steglitz), Berlin"
berlin;DE;299000;72;2;52.535788;13.1977924;"Spandau (Spandau), Berlin"
berlin;DE;199000;40;1.5;52.535788;13.1977924;"Spandau (Spandau), Berlin"
berlin;DE;349000;74.97;3;52.4467542;13.3440671;"Stephanstraße 4, Steglitz (Steglitz), Berlin"
berlin;DE;940000;140;3;52.482157;13.3551901;"Schöneberg (Schöneberg), Berlin"
berlin;DE;106068.60;31.82;1;;;"Drontheimer Straße 25, Wedding (Wedding), Berlin"
berlin;DE;788000;162.64;5;52.4467542;13.3440671;"Stephanstraße 4, Steglitz (Steglitz), Berlin"
berlin;DE;310000;81.64;3;52.4449764;13.5079379;"Herrenhausstraße 14, Johannisthal (Treptow), Berlin"
berlin;DE;284100;82.35;3;52.4451903;13.5072764;"Trützschlerstraße 27, Johannisthal (Treptow), Berlin"
berlin;DE;288900;75.53;3;52.4452037;13.5082419;"Herrenhausstraße 12, Johannisthal (Treptow), Berlin"
berlin;DE;1400000;194;5;52.4871152;13.3203298;"Wilmersdorf (Wilmersdorf), Berlin"
berlin;DE;280000;54.42;2;52.482157;13.3551901;"Schöneberg (Schöneberg), Berlin"
berlin;DE;184500;91;3.5;52.4539099;13.5764126;"Köpenick (Köpenick), Berlin"
berlin;DE;750000;200;6;52.4860843;13.3859508;"Kreuzberg (Kreuzberg), Berlin"
berlin;DE;299000;67.18;2;52.5930596;13.3710311;"Hielscherstr. 1, Rosenthal (Pankow), Berlin"
berlin;DE;292000;66.27;2;52.5930596;13.3710311;"Hielscherstr. 1, Rosenthal (Pankow), Berlin"
berlin;DE;246000;55.9;2;52.5930596;13.3710311;"Hielscherstr. 1, Rosenthal (Pankow), Berlin"
berlin;DE;289000;73.2;4;52.4336977;13.3454858;"Lankwitz (Steglitz), Berlin"
berlin;DE;250000;57.72;2;52.5930596;13.3710311;"Hielscherstr. 1, Rosenthal (Pankow), Berlin"
berlin;DE;239000;55.9;2;52.5930596;13.3710311;"Hielscherstr. 1, Rosenthal (Pankow), Berlin"
berlin;DE;242000;56.23;2;52.5930596;13.3710311;"Hielscherstr. 1, Rosenthal (Pankow), Berlin"
berlin;DE;190000;45.69;2;52.5930596;13.3710311;"Hielscherstr. 1, Rosenthal (Pankow), Berlin"
berlin;DE;178000;38.34;1;;;"Hertzstr. 19, Rosenthal (Pankow), Berlin"
berlin;DE;179000;38.56;1;;;"Hertzstr. 19, Rosenthal (Pankow), Berlin"
berlin;DE;995000;129;3;52.4873475;13.2637538;"Grunewald (Wilmersdorf), Berlin"
berlin;DE;499000;90;4;52.4603172;13.3364769;"Kniephofstr. 52, Steglitz (Steglitz), Berlin"
berlin;DE;129000;47;2;52.535788;13.1977924;"Spandau (Spandau), Berlin"
berlin;DE;325000;58;2;52.5202262;13.3704874;"Tiergarten (Tiergarten), Berlin"
berlin;DE;159000;58;2;52.4459114;13.504547;"Johannisthal (Treptow), Berlin"
berlin;DE;429000;68;2;52.5122154;13.4502904;"Friedrichshain (Friedrichshain), Berlin"
berlin;DE;439000;75;3;52.5034002;13.3386373;"Charlottenburg (Charlottenburg), Berlin"
berlin;DE;165000;50;2;52.5711856;13.3455963;"Reinickendorf (Reinickendorf), Berlin"
berlin;DE;210000;39;1;52.6323917;13.2878663;"Frohnau (Reinickendorf), Berlin"
berlin;DE;170000;35;1;52.4572569;13.3222865;"Steglitz (Steglitz), Berlin"
berlin;DE;289000;62;2;52.4336977;13.3454858;"Lankwitz (Steglitz), Berlin"
berlin;DE;125000;40;1;52.5660169;13.4030903;"Pankow (Pankow), Berlin"
berlin;DE;619000;119;3;52.6105131;13.4281104;"Französisch Buchholz (Pankow), Berlin"
berlin;DE;234000;64;3;52.5912366;13.3233195;"Wittenau (Reinickendorf), Berlin"
berlin;DE;316000;66;2;52.6105131;13.4281104;"Französisch Buchholz (Pankow), Berlin"
berlin;DE;838000;173.97;6;52.4467542;13.3440671;"Stephanstraße 4, Steglitz (Steglitz), Berlin"
berlin;DE;439000;86.74;3;52.4467542;13.3440671;"Stephanstraße 4, Steglitz (Steglitz), Berlin"
berlin;DE;225000;64.07;3;52.5122154;13.4502904;"Friedrichshain (Friedrichshain), Berlin"
berlin;DE;199000;51;2;52.4483324;13.4423401;"Britz (Neukölln), Berlin"
berlin;DE;439000;61;2;52.5285536;13.4001443;"Joachimstraße 3-4, Mitte (Mitte), Berlin"
berlin;DE;385000;103.63;4;52.5283441;13.4234544;"Prenzlauer Berg (Prenzlauer Berg), Berlin"
berlin;DE;315000;62;2;52.4572569;13.3222865;"Steglitz (Steglitz), Berlin"
berlin;DE;676216;114.08;3;52.5122154;13.4502904;"Friedrichshain (Friedrichshain), Berlin"
berlin;DE;290000;48.33;2;52.5176896;13.4023757;"Mitte (Mitte), Berlin"
berlin;DE;549000;99;3;52.4570986;13.3280353;"Althoffstraße 3, Steglitz (Steglitz), Berlin"
berlin;DE;349000;68;3;52.5122154;13.4502904;"Friedrichshain (Friedrichshain), Berlin"
berlin;DE;285000;40;1;52.4871152;13.3203298;"Wilmersdorf (Wilmersdorf), Berlin"
berlin;DE;595000;109;3;52.4871152;13.3203298;"Wilmersdorf (Wilmersdorf), Berlin"
berlin;DE;985000;109;4;52.5176896;13.4023757;"Mitte (Mitte), Berlin"
