city;country;price;size;rooms;latitude;longitude;address
munich;DE;429000;39;1.5;48.1682709;11.5698727;"Schwabing-West, München"
munich;DE;280000;35.2;1;48.1823848;11.5750432;"Milbertshofen, München"
munich;DE;698000;89.71;4;48.1798949;11.5105712;"Moosach, München"
munich;DE;375000;36;1;48.1682709;11.5698727;"Schwabing-West, München"
munich;DE;936000;93.6;2;48.1477854;11.4607008;"Pasing, München"
munich;DE;999500;108.7;3;48.1477854;11.4607008;"Pasing, München"
munich;DE;995000;85;3;48.1234833;11.6334511;"Berg am Laim, München"
munich;DE;252900;22.15;1;48.14696575;11.465180936274479;"Offenbachstr. 1, Pasing, München"
munich;DE;458900;45.96;1.5;48.14696575;11.465180936274479;"Offenbachstr. 1, Pasing, München"
munich;DE;698000;70;2;48.1547823;11.6334838;"Bogenhausen, München"
munich;DE;175000;20;1;48.1919577;11.6142748;"Freimann, München"
munich;DE;1150000;124.07;4;48.0765906;11.5180779;"Solln, München"
munich;DE;3062000;223;4.5;48.150831249999996;11.536220392428095;"Blutenburgstrasse 75, Neuhausen, München"
munich;DE;2695000;220;5;48.127552449999996;11.562193428291144;"Maistraße 45, Ludwigsvorstadt-Isarvorstadt, München"
munich;DE;2450000;194;4;48.1317712;11.5558087;"Ludwigsvorstadt-Isarvorstadt, München"
munich;DE;245000;32;1;48.0999792;11.4982569;"Forstenrieder Allee 6, Forstenried, München"
munich;DE;634500;74.5;3;48.1855713;11.56762917461094;"Milbertshofener Straße 7b, Milbertshofen, München"
munich;DE;3950000;184.5;5;48.145908;11.5699779;"Prinz-Ludwig-Str. 2, Maxvorstadt, München"
munich;DE;1980000;116.15;3;48.1247722;11.5992913;"Orleansstraße 20, Haidhausen, München"
munich;DE;695000;97.13;3.5;48.1026912;11.5685403;"Grünwalder Straße 99a, Untergiesing, München"
munich;DE;731000;46;2;48.1396562;11.5879211;"Lehel, München"
munich;DE;460000;68;2;48.1013303;11.6512266;"Bert-Brecht-Allee 5, Perlach, München"
munich;DE;1490000;104.4;4;48.1337822;11.5410566;"Schwanthalerhöhe, München"
munich;DE;360000;33;1;48.1682709;11.5698727;"Schwabing-West, München"
munich;DE;499000;64;3;48.1146441;11.5764252;"Martin Luther Straße 8, Obergiesing, München"
munich;DE;272000;34;1.5;48.1626555;11.538146601471583;"Landshuter Allee 148, Neuhausen, München"
munich;DE;349000;60;2;48.195643700000005;11.612717345036874;"Lützelsteiner Strasse 5, Freimann, München"
munich;DE;1250000;132;4;48.1234833;11.6334511;"Berg am Laim, München"
munich;DE;463800;80;3;48.1260355;11.6633383;"Trudering, München"
munich;DE;589000;40;1;48.13644375;11.563499559442121;"Landwehrstraße 8, Ludwigsvorstadt-Isarvorstadt, München"
munich;DE;546000;65;2;48.2138036;11.5412753;"Feldmoching, München"
munich;DE;629000;64.34;2;48.1959936;11.4570128;"Allach, München"
munich;DE;939000;103.5;3;48.1959936;11.4570128;"Allach, München"
munich;DE;945000;54.21;2;48.149554550000005;11.567753141783761;"Maxvorstadt, München"
munich;DE;920000;54.21;2;48.149554550000005;11.567753141783761;"Maxvorstadt, München"
munich;DE;775000;87;3;48.0848354;11.4944766;"Forstenried, München"
munich;DE;915000;98;5;48.0848354;11.4944766;"Forstenried, München"
munich;DE;430000;68;2.5;48.1000997;11.6306502;"Perlach, München"
munich;DE;499000;51.68;3;48.1798949;11.5105712;"Moosach, München"
munich;DE;699000;62;3;48.1317712;11.5558087;"Ludwigsvorstadt-Isarvorstadt, München"
munich;DE;630000;84.34;2;48.0765906;11.5180779;"Solln, München"
munich;DE;455000;60;2;48.1000997;11.6306502;"Perlach, München"
munich;DE;499000;71;3;48.1395506;11.5021658;"Laim, München"
munich;DE;850000;107;4;48.1149632;11.5701894;"Untergiesing, München"
munich;DE;240000;38;1.5;48.1584371;11.4140662;"Aubing, München"
munich;DE;240000;38;1.5;48.1584371;11.4140662;"Aubing, München"
munich;DE;775000;100;4;48.1000997;11.6306502;"Perlach, München"
munich;DE;475000;65;3;48.1000997;11.6306502;"Perlach, München"
munich;DE;320000;37;1;48.1768839;11.4760583;"Untermenzing, München"
munich;DE;546000;86;4;48.2134294;11.5549136;"Hasenbergl, München"
munich;DE;750000;90.73;4;48.1000997;11.6306502;"Perlach, München"
munich;DE;789000;131;4;48.1260355;11.6633383;"Trudering, München"
munich;DE;340000;94;4;48.1571237;11.5097031;"Nymphenburg, München"
munich;DE;795000;73;2;48.1277214;11.6055187;"Haidhausen, München"
munich;DE;419000;66.22;2;48.1959936;11.4570128;"Allach, München"
munich;DE;695000;76;3;48.118064;11.4818417;"Hadern, München"
munich;DE;1050000;113;4;48.1547823;11.6334838;"Bogenhausen, München"
munich;DE;546000;84;4;48.2134294;11.5549136;"Hasenbergl, München"
munich;DE;959000;110;4;48.1439688;11.6777725;"Riem, München"
munich;DE;269000;37;1;48.1919577;11.6142748;"Freimann, München"
munich;DE;250000;23.03;1;48.149554550000005;11.567753141783761;"Maxvorstadt, München"
munich;DE;560000;84;3;48.1234833;11.6334511;"Berg am Laim, München"
munich;DE;449000;64;3;48.1395506;11.5021658;"Laim, München"
munich;DE;595000;72.54;3;48.1477854;11.4607008;"Pasing, München"
munich;DE;299000;51;2;48.1584371;11.4140662;"Aubing, München"
munich;DE;2000000;19.8;1;48.146829049999994;11.594546277806813;"Emil-Riedel-Straße 11, Lehel, München"
munich;DE;1000000;19.8;1;48.146829049999994;11.594546277806813;"Emil-Riedel-Straße 11, Lehel, München"
munich;DE;628000;69;2;48.1547823;11.6334838;"Bogenhausen, München"
munich;DE;1700000;90;3;48.1396562;11.5879211;"Lehel, München"
munich;DE;275000;19.8;1;48.146829049999994;11.594546277806813;"Emil-Riedel-Straße 11, Lehel, München"
munich;DE;399000;66;3;48.118064;11.4818417;"Hadern, München"
munich;DE;375000;63;2;48.11803085;11.519332770284128;"Sendling-Westpark, München"
munich;DE;3250000;225.93;8;48.0882932;11.5650783;"Harlaching, München"
munich;DE;990000;100;4;48.1823848;11.5750432;"Milbertshofen, München"
munich;DE;360000;51;2;48.2134294;11.5549136;"Hasenbergl, München"
munich;DE;499000;75.14;3;48.1000997;11.6306502;"Perlach, München"
munich;DE;599000;91.65;3.5;48.118064;11.4818417;"Hadern, München"
munich;DE;870000;84.2;3;48.1700887;11.5884858;"Schwabing, München"
munich;DE;495000;59;2.5;48.1547823;11.6334838;"Bogenhausen, München"
munich;DE;269900;43.5;2;48.1149746;11.568135779795403;"Thusneldastr. 1, Untergiesing, München"
munich;DE;999000;135.4;4;48.0765906;11.5180779;"Solln, München"
munich;DE;520000;71;2;48.2134294;11.5549136;"Hasenbergl, München"
munich;DE;320000;52.78;2;48.16257;11.4693724;"Obermenzing, München"
munich;DE;1790000;174.08;4;48.1260355;11.6633383;"Trudering, München"
munich;DE;889000;103;4;48.0848354;11.4944766;"Forstenried, München"
munich;DE;159000;26;1;48.097802;11.5208073;"Obersendling, München"
munich;DE;550000;62.2;2;48.1682709;11.5698727;"Schwabing-West, München"
munich;DE;569000;62;2;48.1700887;11.5884858;"Schwabing, München"
munich;DE;747000;110;5;48.093756600000006;11.59039886362771;"Cincinnatistr. 6, Obergiesing, München"
munich;DE;495000;62.54;3;48.1547823;11.6334838;"Bogenhausen, München"
munich;DE;229000;33;1;48.0889107;11.4804702;"Fürstenried, München"
munich;DE;897000;87;3.5;48.1542217;11.5315172;"Neuhausen, München"
munich;DE;1100000;112;4;48.1542217;11.5315172;"Neuhausen, München"
munich;DE;349500;50;2;48.1439688;11.6777725;"Riem, München"
munich;DE;3435000;229;7;48.1542217;11.5315172;"Neuhausen, München"
munich;DE;5990000;341;5;48.1542217;11.5315172;"Neuhausen, München"
munich;DE;1360000;85;2.5;48.1396562;11.5879211;"Lehel, München"
munich;DE;478000;73;3;48.0889107;11.4804702;"Fürstenried, München"
munich;DE;475000;71;3;48.2138036;11.5412753;"Feldmoching, München"
munich;DE;349000;37.3;1.5;48.1547823;11.6334838;"Bogenhausen, München"
munich;DE;350000;47;2;48.1798949;11.5105712;"Moosach, München"
munich;DE;357500;50;2;48.1768839;11.4760583;"Untermenzing, München"
munich;DE;495000;56;2;48.1547823;11.6334838;"Bogenhausen, München"
munich;DE;312500;49;1.5;48.1823848;11.5750432;"Milbertshofen, München"
munich;DE;830000;64;2;48.0882932;11.5650783;"Harlaching, München"
munich;DE;1995000;162;4;48.0882932;11.5650783;"Harlaching, München"
munich;DE;490000;70;3;48.1768839;11.4760583;"Untermenzing, München"
munich;DE;978000;98.6;4;48.1128579;11.5051175;"Harmatinger Str. 1, Sendling-Westpark, München"
munich;DE;998000;101;3;48.1128579;11.5051175;"Harmatinger Str. 1, Sendling-Westpark, München"
munich;DE;1339000;127.96;4;48.0765906;11.5180779;"Solln, München"
munich;DE;1197900;121;4;48.121444;11.6750936;"Gottschalkstraße 4, Trudering, München"
munich;DE;598900;66;2;48.121444;11.6750936;"Gottschalkstraße 4, Trudering, München"
munich;DE;659000;67.6;2;48.1260355;11.6633383;"Trudering, München"
munich;DE;849000;94.59;3;48.1260355;11.6633383;"Trudering, München"
munich;DE;214000;30;1;48.11803085;11.519332770284128;"Sendling-Westpark, München"
munich;DE;1068600;90.59;3;48.1287534;11.5861193;"Au, München"
munich;DE;1438800;135.77;5;48.1287534;11.5861193;"Au, München"
munich;DE;509000;54;1.5;48.1014224;11.5364326;"Waakirchnerstr. 34, Obersendling, München"
munich;DE;970000;110;3;48.1260355;11.6633383;"Trudering, München"
munich;DE;680000;75.1;3;48.1260355;11.6633383;"Trudering, München"
munich;DE;4496000;202;4;48.1607217;11.6163037;"Adalbert-Stifter-Straße 33, Bogenhausen, München"
munich;DE;1978500;106;3;48.1607217;11.6163037;"Adalbert-Stifter-Straße 33, Bogenhausen, München"
munich;DE;990000;77.88;2.5;48.1571237;11.5097031;"Nymphenburg, München"
munich;DE;2190000;149.75;5;48.1571237;11.5097031;"Nymphenburg, München"
munich;DE;175000;39.34;1;48.1277214;11.6055187;"Haidhausen, München"
munich;DE;473000;61.91;2;48.1547823;11.6334838;"Bogenhausen, München"
munich;DE;1295000;141.9;5;48.16530725;11.455490115995907;"Bergsonstraße 5, Obermenzing, München"
munich;DE;1185000;129.24;5;48.16530725;11.455490115995907;"Bergsonstraße 5, Obermenzing, München"
munich;DE;1585000;136;4;48.0765906;11.5180779;"Solln, München"
munich;DE;1315000;115;4;48.0765906;11.5180779;"Solln, München"
munich;DE;1030000;90;3;48.0765906;11.5180779;"Solln, München"
munich;DE;1495000;127;3;48.0765906;11.5180779;"Solln, München"
munich;DE;875000;97.51;4;48.1000997;11.6306502;"Perlach, München"
munich;DE;379900;51.37;2;48.1000997;11.6306502;"Perlach, München"
munich;DE;325000;39;1;48.12268085;11.594376521393272;"Tassiloplatz 0, Haidhausen, München"
munich;DE;465000;75;2;;;"Schüleinstraße 0, Berg am Laim, München"
munich;DE;495000;61;2;48.1180125;11.5390832;"Sendling, München"
munich;DE;800000;80.89;3;48.1682709;11.5698727;"Schwabing-West, München"
munich;DE;269000;31;1;48.1682709;11.5698727;"Schwabing-West, München"
munich;DE;698000;98;4.5;48.1798949;11.5105712;"Moosach, München"
munich;DE;1015000;102;3;48.0765906;11.5180779;"Solln, München"
munich;DE;219000;30;1;48.1000997;11.6306502;"Perlach, München"
munich;DE;460000;72;2;48.11803085;11.519332770284128;"Sendling-Westpark, München"
munich;DE;760000;93.87;4;48.1584371;11.4140662;"Aubing, München"
munich;DE;679000;91;4;48.1000997;11.6306502;"Perlach, München"
munich;DE;210000;30;1;48.11803085;11.519332770284128;"Sendling-Westpark, München"
munich;DE;775000;92.93;4;48.1000997;11.6306502;"Perlach, München"
munich;DE;875000;113.41;3.5;48.11803085;11.519332770284128;"Sendling-Westpark, München"
munich;DE;375000;49.72;2;48.118064;11.4818417;"Hadern, München"
munich;DE;759000;111.5;5;48.1584371;11.4140662;"Aubing, München"
munich;DE;1100000;111;4;48.1396562;11.5879211;"Lehel, München"
munich;DE;780000;80.61;3;48.1700887;11.5884858;"Schwabing, München"
munich;DE;749000;91;3;48.1111557;11.5889093;"Obergiesing, München"
munich;DE;540000;70;3;48.1395506;11.5021658;"Laim, München"
munich;DE;865000;122;3;48.1395506;11.5021658;"Laim, München"
munich;DE;630000;96;3;48.0765906;11.5180779;"Solln, München"
munich;DE;559000;72;3;48.11803085;11.519332770284128;"Sendling-Westpark, München"
munich;DE;3500000;293;6;48.1547823;11.6334838;"Bogenhausen, München"
munich;DE;499000;41;1.5;48.1673923;11.563017702917342;"Schleißheimerstraße 183a, Schwabing-West, München"
munich;DE;630000;61.67;2;48.11803085;11.519332770284128;"Sendling-Westpark, München"
munich;DE;299000;58.8;2;48.2090383;11.5443988;"Weitlstraße xxx, Feldmoching, München"
munich;DE;699000;67;2;48.1547823;11.6334838;"Bogenhausen, München"
munich;DE;1450000;150;4;48.16257;11.4693724;"Obermenzing, München"
munich;DE;358000;35.8;1;48.1111557;11.5889093;"Obergiesing, München"
munich;DE;489000;50;1.5;48.1337822;11.5410566;"Schwanthalerhöhe, München"
munich;DE;1100000;111;4;48.1396562;11.5879211;"Lehel, München"
munich;DE;499000;77.3;3;48.0765906;11.5180779;"Solln, München"
munich;DE;398000;46;1.5;48.1277214;11.6055187;"Haidhausen, München"
munich;DE;595000;54.06;2;48.1700887;11.5884858;"Schwabing, München"
munich;DE;1150000;98;3;48.1513353;11.6237174;"Elektrastr. 28, Bogenhausen, München"
munich;DE;615000;74.75;3;48.16257;11.4693724;"Obermenzing, München"
munich;DE;318000;51.06;2;48.1798949;11.5105712;"Moosach, München"
munich;DE;560000;68.8;2;48.1317712;11.5558087;"Ludwigsvorstadt-Isarvorstadt, München"
munich;DE;799000;94.96;3;48.149554550000005;11.567753141783761;"Maxvorstadt, München"
munich;DE;1750000;124;4;48.1396562;11.5879211;"Lehel, München"
munich;DE;630000;57;2;48.1277214;11.6055187;"Haidhausen, München"
munich;DE;660000;90;3;48.1547823;11.6334838;"Bogenhausen, München"
munich;DE;599000;88.8;2;48.1798949;11.5105712;"Moosach, München"
munich;DE;1390000;130;3;48.0765906;11.5180779;"Solln, München"
munich;DE;685000;68;2;48.1542217;11.5315172;"Neuhausen, München"
munich;DE;865000;124;4;48.1801726;11.405779;"Lochhausen, München"
munich;DE;750000;85.77;3.5;48.1000997;11.6306502;"Perlach, München"
munich;DE;540000;82;3;48.1542217;11.5315172;"Neuhausen, München"
munich;DE;535000;70.6;3;48.1768839;11.4760583;"Untermenzing, München"
munich;DE;270000;42;2;48.1149632;11.5701894;"Untergiesing, München"
munich;DE;435000;69;3;48.183616549999996;11.476725857346834;"Manzostr. 23, Untermenzing, München"
munich;DE;599000;50.38;2;48.1547823;11.6334838;"Bogenhausen, München"
munich;DE;966000;131;4;48.1000997;11.6306502;"Perlach, München"
munich;DE;299000;51.63;2;48.1277214;11.6055187;"Haidhausen, München"
munich;DE;798000;99;3;48.1477854;11.4607008;"Pasing, München"
munich;DE;199000;23;1;48.1317712;11.5558087;"Ludwigsvorstadt-Isarvorstadt, München"
munich;DE;397500;50;2;48.1542217;11.5315172;"Neuhausen, München"
munich;DE;1360000;85;2.5;48.1378285;11.5745823;"Altstadt, München"
munich;DE;1550000;121;3;48.1277214;11.6055187;"Haidhausen, München"
munich;DE;1075000;134;4;48.1700887;11.5884858;"Schwabing, München"
munich;DE;690000;81;3;48.1584371;11.4140662;"Aubing, München"
munich;DE;939000;62.6;2;48.1317712;11.5558087;"Ludwigsvorstadt-Isarvorstadt, München"
munich;DE;425330;77;2;48.0978892;11.6492404;"Kafkastraße 4, Perlach, München"
munich;DE;651000;76.67;3;48.2134294;11.5549136;"Hasenbergl, München"
munich;DE;1230000;125.2;2.5;48.16257;11.4693724;"Obermenzing, München"
munich;DE;685000;71.62;2;48.16257;11.4693724;"Obermenzing, München"
munich;DE;1599000;195;3;48.1111557;11.5889093;"Obergiesing, München"
munich;DE;545000;59.19;2;48.1829156;11.5140541;"Siegmund-Schacky-Straße 15, Moosach, München"
munich;DE;876000;96.05;3;48.1829156;11.5140541;"Siegmund-Schacky-Straße 15, Moosach, München"
munich;DE;885000;99.35;3;48.1405646;11.482367442322127;"Fischer-von-Erlach-Str. 5a, Pasing, München"
munich;DE;725000;66;2;48.1208251;11.5724246;"Humboldtstraße 5, Au, München"
munich;DE;480000;87.35;3;48.106773;11.6566872;"Peschelanger 9, Perlach, München"
munich;DE;1965000;116;3;48.147681;11.6151481;"Osserstraße 46, Bogenhausen, München"
munich;DE;230000;33;1;48.1562072;11.5363975;"Volkartstraße 34, Neuhausen, München"
munich;DE;889000;86.56;3;48.1672017;11.4606124;"Betzenweg 69, Obermenzing, München"
munich;DE;598000;57.92;2;48.1672017;11.4606124;"Betzenweg 69, Obermenzing, München"
munich;DE;990000;102.55;5;48.1637179;11.5074493;"Menzinger Str. 38, Neuhausen, München"
munich;DE;778000;84.43;3;48.1637179;11.5074493;"Menzinger Str. 38, Neuhausen, München"
munich;DE;299000;36;1;48.0828106;11.5029936;"Drygalski-Allee 118, Solln, München"
munich;DE;395000;33;2;48.1287534;11.5861193;"Au, München"
munich;DE;395000;31.6;1;48.1287534;11.5861193;"Au, München"
munich;DE;3950000;198.5;4;48.1547823;11.6334838;"Bogenhausen, München"
munich;DE;2100000;127;3;48.1547823;11.6334838;"Bogenhausen, München"
munich;DE;7450000;310;6;48.1700887;11.5884858;"Schwabing, München"
munich;DE;3950000;205;5;48.149554550000005;11.567753141783761;"Maxvorstadt, München"
munich;DE;899000;105.4;3;48.1111557;11.5889093;"Obergiesing, München"
munich;DE;379000;55;2;48.1808816;11.4226484;"Waidachanger 5, Langwied, München"
munich;DE;490000;51.4;2;48.1700887;11.5884858;"Schwabing, München"
munich;DE;1550000;170;5;48.1337822;11.5410566;"Schwanthalerhöhe, München"
munich;DE;890000;53;2;48.1378285;11.5745823;"Altstadt, München"
munich;DE;775000;98.7;4;48.16257;11.4693724;"Obermenzing, München"
munich;DE;865000;122;4;48.1395506;11.5021658;"Laim, München"
munich;DE;215000;25;1;48.1149632;11.5701894;"Untergiesing, München"
munich;DE;785000;66;2;48.149554550000005;11.567753141783761;"Maxvorstadt, München"
munich;DE;539000;80;3.5;48.1000997;11.6306502;"Perlach, München"
munich;DE;357000;30;2;48.1141401;11.6142551;"Ramersdorf, München"
munich;DE;1460000;123;4;48.1396562;11.5879211;"Lehel, München"
munich;DE;462000;85;3;48.118064;11.4818417;"Hadern, München"
munich;DE;630000;82.79;3;;;"Werinherstraße 97, Ramersdorf, München"
munich;DE;1510000;122;3;48.1542217;11.5315172;"Neuhausen, München"
munich;DE;440000;75;3;48.1584371;11.4140662;"Aubing, München"
munich;DE;498000;84.95;3;48.097802;11.5208073;"Obersendling, München"
munich;DE;525000;42;1;48.1682709;11.5698727;"Schwabing-West, München"
munich;DE;895000;72;2;48.1682709;11.5698727;"Schwabing-West, München"
munich;DE;1439000;115;4;48.1682709;11.5698727;"Schwabing-West, München"
munich;DE;519000;86;4;48.1584371;11.4140662;"Aubing, München"
munich;DE;575000;73.95;2;48.1111557;11.5889093;"Obergiesing, München"
munich;DE;665000;65;2;48.1542217;11.5315172;"Neuhausen, München"
munich;DE;387000;51;2;48.1000997;11.6306502;"Perlach, München"
munich;DE;880000;74;3;48.1682709;11.5698727;"Schwabing-West, München"
munich;DE;1100000;167;4;48.16257;11.4693724;"Obermenzing, München"
munich;DE;499000;62.76;2;48.1798949;11.5105712;"Moosach, München"
munich;DE;2650000;139;4;48.1111557;11.5889093;"Obergiesing, München"
munich;DE;649000;82;3.5;48.1823848;11.5750432;"Milbertshofen, München"
munich;DE;475000;64;2.5;48.1542217;11.5315172;"Neuhausen, München"
munich;DE;549000;68;3;48.1547823;11.6334838;"Bogenhausen, München"
munich;DE;949000;113;3;48.1260355;11.6633383;"Trudering, München"
munich;DE;1163000;110.37;4;48.1260355;11.6633383;"Trudering, München"
munich;DE;699000;88.18;3;48.1317712;11.5558087;"Ludwigsvorstadt-Isarvorstadt, München"
munich;DE;485000;72;2.5;48.1111557;11.5889093;"Obergiesing, München"
munich;DE;568000;54.04;2;48.1337822;11.5410566;"Schwanthalerhöhe, München"
munich;DE;550000;69;3;48.1823848;11.5750432;"Milbertshofen, München"
munich;DE;660000;82;3;48.1919577;11.6142748;"Freimann, München"
munich;DE;650000;63;2;48.149554550000005;11.567753141783761;"Maxvorstadt, München"
munich;DE;825000;97.4;4;48.1801726;11.405779;"Lochhausen, München"
munich;DE;379000;50;2;48.097802;11.5208073;"Obersendling, München"
munich;DE;600000;53.7;2;48.1317712;11.5558087;"Ludwigsvorstadt-Isarvorstadt, München"
munich;DE;1150000;106;3;48.1571237;11.5097031;"Nymphenburg, München"
munich;DE;715000;94;3;48.1547823;11.6334838;"Bogenhausen, München"
munich;DE;725000;65;2;48.1571237;11.5097031;"Nymphenburg, München"
munich;DE;750000;103.71;3;48.1768839;11.4760583;"Untermenzing, München"
munich;DE;320000;40;1;48.1180125;11.5390832;"Sendling, München"
munich;DE;630000;100;4;48.1000997;11.6306502;"Perlach, München"
munich;DE;580000;86;4;48.2134294;11.5549136;"Hasenbergl, München"
munich;DE;210000;29.8;1;48.1477854;11.4607008;"Pasing, München"
munich;DE;650000;96;4;48.1000997;11.6306502;"Perlach, München"
munich;DE;659000;99.67;5;48.2134294;11.5549136;"Hasenbergl, München"
munich;DE;695000;91;3;48.0765906;11.5180779;"Solln, München"
munich;DE;995000;112.16;3;48.0882932;11.5650783;"Harlaching, München"
munich;DE;495000;40;1;48.149554550000005;11.567753141783761;"Maxvorstadt, München"
munich;DE;499000;79;2;48.16257;11.4693724;"Obermenzing, München"
munich;DE;555000;69.76;3.5;48.1547823;11.6334838;"Bogenhausen, München"
munich;DE;560000;96;3;48.1547823;11.6334838;"Bogenhausen, München"
munich;DE;1499000;161;6;48.1260355;11.6633383;"Trudering, München"
munich;DE;2500000;205;6;48.1542217;11.5315172;"Neuhausen, München"
munich;DE;670000;82.2;3;48.1547823;11.6334838;"Bogenhausen, München"
munich;DE;570000;81;3;48.1180125;11.5390832;"Sendling, München"
munich;DE;920000;113;3;48.0765906;11.5180779;"Solln, München"
munich;DE;799000;78.64;2;48.1317712;11.5558087;"Ludwigsvorstadt-Isarvorstadt, München"
munich;DE;1190000;88;3.5;48.1317712;11.5558087;"Ludwigsvorstadt-Isarvorstadt, München"
munich;DE;915000;72;2.5;48.1700887;11.5884858;"Schwabing, München"
munich;DE;2480000;157;2;48.1396562;11.5879211;"Lehel, München"
munich;DE;295000;32;1.5;48.1277214;11.6055187;"Haidhausen, München"
munich;DE;462000;53;2;48.1768839;11.4760583;"Untermenzing, München"
munich;DE;595000;58;2;48.1542217;11.5315172;"Neuhausen, München"
munich;DE;798000;53.1;1.5;48.1378285;11.5745823;"Altstadt, München"
munich;DE;739000;86.56;4;48.118064;11.4818417;"Hadern, München"
munich;DE;797000;122.5;4.5;48.1801726;11.405779;"Lochhausen, München"
munich;DE;3080000;210;4;48.1547823;11.6334838;"Bogenhausen, München"
munich;DE;210000;65;1;48.0765906;11.5180779;"Solln, München"
munich;DE;685000;107.9;4;48.1798949;11.5105712;"Moosach, München"
munich;DE;1390000;104.55;3;48.1395506;11.5021658;"Laim, München"
munich;DE;572000;124.74;4;48.1486312;11.4390881;"Reichenaustraße 19, Aubing, München"
munich;DE;499500;73;4;48.1180125;11.5390832;"Sendling, München"
munich;DE;740000;113;3;48.1141401;11.6142551;"Ramersdorf, München"
munich;DE;549000;73.84;2;48.1542217;11.5315172;"Neuhausen, München"
munich;DE;995000;115;4;48.1000997;11.6306502;"Perlach, München"
munich;DE;649000;83;2;48.1317712;11.5558087;"Ludwigsvorstadt-Isarvorstadt, München"
munich;DE;975000;130;6;48.0765906;11.5180779;"Solln, München"
munich;DE;1980000;130;4;48.1317712;11.5558087;"Ludwigsvorstadt-Isarvorstadt, München"
munich;DE;1999000;132;4;48.1682709;11.5698727;"Schwabing-West, München"
munich;DE;950000;110;4;48.1700887;11.5884858;"Schwabing, München"
munich;DE;1120000;106;3.5;48.1542217;11.5315172;"Neuhausen, München"
munich;DE;769000;99;3.5;48.11803085;11.519332770284128;"Sendling-Westpark, München"
munich;DE;469000;61.75;2;48.1275311;11.4844387;"Enzianstr. 1, Hadern, München"
munich;DE;815000;92;3;48.1811431;11.5922302;"Marianne-Brandt-Straße 11, Schwabing, München"
munich;DE;2160000;136;4.5;48.1317712;11.5558087;"Ludwigsvorstadt-Isarvorstadt, München"
munich;DE;539900;72.91;4;48.19981945;11.589864143639577;"Paracelsusstraße 16, Am Hart, München"
munich;DE;500000;57.95;2;48.1542217;11.5315172;"Neuhausen, München"
munich;DE;649900;80;3;48.1000997;11.6306502;"Perlach, München"
munich;DE;1659000;177;4.5;48.149554550000005;11.567753141783761;"Maxvorstadt, München"
munich;DE;485000;64.4;2;48.142187;11.41619795;"Bodenseestrasse 298, Aubing, München"
munich;DE;270000;29;1;48.1959252;11.5718148;"Am Hart, München"
munich;DE;619000;47.36;2;48.1317712;11.5558087;"Ludwigsvorstadt-Isarvorstadt, München"
munich;DE;245475;25.55;1;48.0950352;11.5313746;"Baierbrunner Straße 38, Obersendling, München"
munich;DE;950000;155.44;4;48.16257;11.4693724;"Obermenzing, München"
munich;DE;1895000;145.5;3;48.0801449;11.516178625778895;"Grünbauerstraße 31, Solln, München"
munich;DE;2595000;187.1;4;48.18000845;11.610522200000002;"Rheinlandstraße 4a, Schwabing, München"
munich;DE;2495000;129.04;4;48.18000845;11.610522200000002;"Rheinlandstraße 4a, Schwabing, München"
munich;DE;651000;76.67;3;48.2134294;11.5549136;"Hasenbergl, München"
munich;DE;349000;58;2;48.1000997;11.6306502;"Perlach, München"
munich;DE;499800;70;3;48.183615700000004;11.47758855;"Manzostr. 33, Untermenzing, München"
munich;DE;630000;92.92;4;48.1000997;11.6306502;"Perlach, München"
munich;DE;725000;107;3;48.1919577;11.6142748;"Freimann, München"
munich;DE;492800;51.88;2;48.2134294;11.5549136;"Hasenbergl, München"
munich;DE;498000;53.15;2;48.2134294;11.5549136;"Hasenbergl, München"
munich;DE;235000;26;1;48.1395506;11.5021658;"Laim, München"
munich;DE;709000;80;2;48.09299045;11.612221476907276;"Obernzeller Straße 13, Obergiesing, München"
munich;DE;619000;70;2;48.09299045;11.612221476907276;"Obernzeller Straße 13, Obergiesing, München"
munich;DE;2450000;167;4.5;48.16257;11.4693724;"Obermenzing, München"
munich;DE;2450000;190;4.5;48.16257;11.4693724;"Obermenzing, München"
munich;DE;689000;73.71;2;48.19803675;11.547806854359806;"Waldmeisterstraße 47, Feldmoching, München"
munich;DE;749000;78.65;2;48.19803675;11.547806854359806;"Waldmeisterstraße 47, Feldmoching, München"
munich;DE;1095000;108.5;4;48.0765906;11.5180779;"Solln, München"
munich;DE;740000;70;3;48.0765906;11.5180779;"Solln, München"
munich;DE;2470000;124.57;3;48.165628299999995;11.594166509835278;"Dunantstraße 4, Schwabing, München"
munich;DE;2455000;123.78;3;48.165628299999995;11.594166509835278;"Dunantstraße 4, Schwabing, München"
munich;DE;1659000;177;4.5;48.1542217;11.5315172;"Neuhausen, München"
munich;DE;697000;73;2.5;48.1682709;11.5698727;"Schwabing-West, München"
munich;DE;879000;87;2.5;48.149554550000005;11.567753141783761;"Maxvorstadt, München"
munich;DE;697000;73;2.5;48.1825853;11.570225673374203;"korbinianstrasse 22, Milbertshofen, München"
munich;DE;1659000;177;4.5;48.0882932;11.5650783;"Harlaching, München"
munich;DE;676000;71.51;4;48.1000997;11.6306502;"Perlach, München"
munich;DE;495000;75;2;48.1798949;11.5105712;"Moosach, München"
munich;DE;360000;35;1;48.1682709;11.5698727;"Schwabing-West, München"
munich;DE;669000;88;3;48.1000997;11.6306502;"Perlach, München"
